,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,added_at,song_title,artists,Popularity,popularity
230,0.316,https://api.spotify.com/v1/audio-analysis/78mNkiUBAwHqjT0QOeEqqg,0.741,171109,0.613,78mNkiUBAwHqjT0QOeEqqg,0.0316,1,0.0893,-9.347,1,0.0354,115.031,4,https://api.spotify.com/v1/tracks/78mNkiUBAwHqjT0QOeEqqg,audio_features,spotify:track:78mNkiUBAwHqjT0QOeEqqg,0.271,2019-02-11T06:15:46Z,Oceans Away - Sam Feldt Remix,"A R I Z O N A,Sam Feldt",,46
231,0.0583,https://api.spotify.com/v1/audio-analysis/0MES9KxrW8EOE7xE8QoZUz,0.516,174500,0.786,0MES9KxrW8EOE7xE8QoZUz,1.77e-06,4,0.662,-5.514,0,0.106,130.069,4,https://api.spotify.com/v1/tracks/0MES9KxrW8EOE7xE8QoZUz,audio_features,spotify:track:0MES9KxrW8EOE7xE8QoZUz,0.182,2019-02-11T06:15:13Z,Everything,"R3HAB,Skytech",,49
232,0.000251,https://api.spotify.com/v1/audio-analysis/3QkIM5vZGtd0VgK0eDfSmV,0.668,206250,0.94,3QkIM5vZGtd0VgK0eDfSmV,0.00444,5,0.515,-3.778,1,0.164,128.041,4,https://api.spotify.com/v1/tracks/3QkIM5vZGtd0VgK0eDfSmV,audio_features,spotify:track:3QkIM5vZGtd0VgK0eDfSmV,0.299,2019-02-09T00:25:23Z,Kolkata,"KSHMR,JDG,Mariana BO",,43
233,0.0343,https://api.spotify.com/v1/audio-analysis/0E0D5DjSkfoLzXNWUfnqVm,0.763,153482,0.778,0E0D5DjSkfoLzXNWUfnqVm,7.51e-06,1,0.0889,-4.039,1,0.0971,100.005,4,https://api.spotify.com/v1/tracks/0E0D5DjSkfoLzXNWUfnqVm,audio_features,spotify:track:0E0D5DjSkfoLzXNWUfnqVm,0.633,2019-02-08T22:04:27Z,Need You,"Julian Jordan,SMBDY",,39
234,0.00834,https://api.spotify.com/v1/audio-analysis/7i8OCYUCt76BjxFPB6bYNY,0.233,181769,0.923,7i8OCYUCt76BjxFPB6bYNY,0.905,5,0.291,-3.701,0,0.0457,102.011,3,https://api.spotify.com/v1/tracks/7i8OCYUCt76BjxFPB6bYNY,audio_features,spotify:track:7i8OCYUCt76BjxFPB6bYNY,0.145,2019-02-08T16:59:56Z,The Grid,Ummet Ozcan,,44
235,0.0865,https://api.spotify.com/v1/audio-analysis/09CtPGIpYB4BrO8qb1RGsF,0.605,200787,0.768,09CtPGIpYB4BrO8qb1RGsF,0.0,0,0.308,-3.724,0,0.0476,100.209,4,https://api.spotify.com/v1/tracks/09CtPGIpYB4BrO8qb1RGsF,audio_features,spotify:track:09CtPGIpYB4BrO8qb1RGsF,0.414,2019-02-08T07:46:52Z,Sorry,Justin Bieber,,77
236,0.0204,https://api.spotify.com/v1/audio-analysis/2nOF3T8Z1pD3GQ16hxfCEr,0.619,213770,0.948,2nOF3T8Z1pD3GQ16hxfCEr,0.17,8,0.0705,-4.633,1,0.0558,128.009,4,https://api.spotify.com/v1/tracks/2nOF3T8Z1pD3GQ16hxfCEr,audio_features,spotify:track:2nOF3T8Z1pD3GQ16hxfCEr,0.283,2019-02-07T16:28:51Z,TITAN,"Deorro,D3FAI",,35
237,0.00016,https://api.spotify.com/v1/audio-analysis/1RB2QzomFoHYJmW6T0wRCi,0.52,255000,0.953,1RB2QzomFoHYJmW6T0wRCi,0.651,0,0.354,-4.527,1,0.0548,127.968,4,https://api.spotify.com/v1/tracks/1RB2QzomFoHYJmW6T0wRCi,audio_features,spotify:track:1RB2QzomFoHYJmW6T0wRCi,0.573,2019-02-07T16:27:23Z,DFTF,"Deorro,Vikstrom",,5
238,0.00386,https://api.spotify.com/v1/audio-analysis/6cAoQBAwXnRaoz1OY0pFvW,0.63,144994,0.968,6cAoQBAwXnRaoz1OY0pFvW,0.023,0,0.135,-2.295,1,0.181,150.054,4,https://api.spotify.com/v1/tracks/6cAoQBAwXnRaoz1OY0pFvW,audio_features,spotify:track:6cAoQBAwXnRaoz1OY0pFvW,0.606,2019-02-07T16:25:29Z,Fire,"MAKJ,Linka & Mondello",,32
239,0.211,https://api.spotify.com/v1/audio-analysis/6LJFgCd9wU2VptHEwz2Wl3,0.751,244720,0.621,6LJFgCd9wU2VptHEwz2Wl3,1.19e-06,9,0.165,-7.187,0,0.0801,93.02,4,https://api.spotify.com/v1/tracks/6LJFgCd9wU2VptHEwz2Wl3,audio_features,spotify:track:6LJFgCd9wU2VptHEwz2Wl3,0.419,2019-02-07T15:48:03Z,Starboy - Kygo Remix,"The Weeknd,Daft Punk,Kygo",,59
240,0.988,https://api.spotify.com/v1/audio-analysis/47ZWr1Nb0PUgmKgyg5JkgO,0.31,185527,0.218,47ZWr1Nb0PUgmKgyg5JkgO,0.952,9,0.085,-21.398,1,0.0507,145.074,4,https://api.spotify.com/v1/tracks/47ZWr1Nb0PUgmKgyg5JkgO,audio_features,spotify:track:47ZWr1Nb0PUgmKgyg5JkgO,0.0969,2019-02-07T05:54:39Z,River Flows In You - Original,Yiruma,,69
241,0.816,https://api.spotify.com/v1/audio-analysis/7hDVYcQq6MxkdJGweuCtl9,0.511,200379,0.363,7hDVYcQq6MxkdJGweuCtl9,0.0317,4,0.084,-7.65,0,0.041,144.892,4,https://api.spotify.com/v1/tracks/7hDVYcQq6MxkdJGweuCtl9,audio_features,spotify:track:7hDVYcQq6MxkdJGweuCtl9,0.169,2019-02-07T04:59:32Z,ocean eyes,Billie Eilish,,81
242,0.00897,https://api.spotify.com/v1/audio-analysis/0lTIMAG4gTMux3zh5RvMKZ,0.589,164062,0.958,0lTIMAG4gTMux3zh5RvMKZ,0.0,2,0.667,-4.625,1,0.133,128.001,4,https://api.spotify.com/v1/tracks/0lTIMAG4gTMux3zh5RvMKZ,audio_features,spotify:track:0lTIMAG4gTMux3zh5RvMKZ,0.216,2019-02-05T16:30:19Z,Shuttin It Down,"Maddix,Kris Kiss",,47
243,0.000315,https://api.spotify.com/v1/audio-analysis/7HbGgElHEx4fpyzHYtfiox,0.736,165938,0.982,7HbGgElHEx4fpyzHYtfiox,0.85,7,0.407,-2.906,1,0.143,128.056,4,https://api.spotify.com/v1/tracks/7HbGgElHEx4fpyzHYtfiox,audio_features,spotify:track:7HbGgElHEx4fpyzHYtfiox,0.767,2019-02-05T16:28:47Z,Get Down,RetroVision,,52
244,0.82,https://api.spotify.com/v1/audio-analysis/1Fo4OvzP9PThFKMeMIAEYu,0.681,179998,0.34,1Fo4OvzP9PThFKMeMIAEYu,0.0,7,0.285,-8.617,1,0.0339,129.98,4,https://api.spotify.com/v1/tracks/1Fo4OvzP9PThFKMeMIAEYu,audio_features,spotify:track:1Fo4OvzP9PThFKMeMIAEYu,0.417,2019-02-05T15:54:48Z,Superhero,Lauv,,72
245,0.49,https://api.spotify.com/v1/audio-analysis/2hnxrRNzF74mdDzpQZQukQ,0.755,174861,0.625,2hnxrRNzF74mdDzpQZQukQ,0.0,2,0.157,-7.114,1,0.0896,147.02,4,https://api.spotify.com/v1/tracks/2hnxrRNzF74mdDzpQZQukQ,audio_features,spotify:track:2hnxrRNzF74mdDzpQZQukQ,0.374,2019-02-05T15:52:17Z,There's No Way (feat. Julia Michaels),"Lauv,Julia Michaels",,77
246,0.204,https://api.spotify.com/v1/audio-analysis/3ydQm9YPQIbmU3nA0FYdjB,0.445,187742,0.803,3ydQm9YPQIbmU3nA0FYdjB,0.00147,11,0.066,-4.055,0,0.0964,123.502,3,https://api.spotify.com/v1/tracks/3ydQm9YPQIbmU3nA0FYdjB,audio_features,spotify:track:3ydQm9YPQIbmU3nA0FYdjB,0.4,2019-02-04T19:35:58Z,You're Not Alone (feat. Kiiara),"Don Diablo,Kiiara",,56
247,0.000353,https://api.spotify.com/v1/audio-analysis/2Yw68sZzdrCznUN7623NzV,0.422,215910,0.778,2Yw68sZzdrCznUN7623NzV,0.0142,10,0.645,-11.047,0,0.0679,132.028,4,https://api.spotify.com/v1/tracks/2Yw68sZzdrCznUN7623NzV,audio_features,spotify:track:2Yw68sZzdrCznUN7623NzV,0.305,2019-02-04T17:57:15Z,The Melody (ASOT 900 - Part 2) [Tune Of The Week],"NWYR,Andrew Rayel",,20
248,0.00303,https://api.spotify.com/v1/audio-analysis/56g8IXvGirzACIT4kLoOK3,0.577,186270,0.997,56g8IXvGirzACIT4kLoOK3,0.578,1,0.0679,-3.084,0,0.0912,127.997,4,https://api.spotify.com/v1/tracks/56g8IXvGirzACIT4kLoOK3,audio_features,spotify:track:56g8IXvGirzACIT4kLoOK3,0.597,2019-02-04T17:23:41Z,Encore - DJ Afrojack & SAYMYNAME Remix,"DJ MERCER,DJ Afrojack,SAYMYNAME",,31
249,0.00211,https://api.spotify.com/v1/audio-analysis/7ceWpqh2FaUnRQmM9ys4es,0.743,161152,0.933,7ceWpqh2FaUnRQmM9ys4es,0.353,11,0.122,-3.244,0,0.048,128.007,4,https://api.spotify.com/v1/tracks/7ceWpqh2FaUnRQmM9ys4es,audio_features,spotify:track:7ceWpqh2FaUnRQmM9ys4es,0.459,2019-02-04T17:21:39Z,Bringin It Back,Afrojack,,46
250,0.00482,https://api.spotify.com/v1/audio-analysis/5SPAhRgBoQuLPwKwXVScpJ,0.815,206667,0.935,5SPAhRgBoQuLPwKwXVScpJ,0.781,11,0.0787,-4.143,0,0.08,126.013,4,https://api.spotify.com/v1/tracks/5SPAhRgBoQuLPwKwXVScpJ,audio_features,spotify:track:5SPAhRgBoQuLPwKwXVScpJ,0.541,2019-02-04T17:18:31Z,Cobra,Magnificence,,38
251,0.0992,https://api.spotify.com/v1/audio-analysis/29Ddz0FZ4c3ICEs1CNQ9nX,0.607,171562,0.949,29Ddz0FZ4c3ICEs1CNQ9nX,7.07e-05,9,0.117,-4.725,0,0.197,127.805,4,https://api.spotify.com/v1/tracks/29Ddz0FZ4c3ICEs1CNQ9nX,audio_features,spotify:track:29Ddz0FZ4c3ICEs1CNQ9nX,0.26,2019-02-04T17:13:55Z,Leaving,Blinders,,46
252,0.000959,https://api.spotify.com/v1/audio-analysis/1LLqkSV5cNrfZXnxXI2xhx,0.658,132133,0.963,1LLqkSV5cNrfZXnxXI2xhx,0.592,7,0.243,-3.804,1,0.106,127.959,4,https://api.spotify.com/v1/tracks/1LLqkSV5cNrfZXnxXI2xhx,audio_features,spotify:track:1LLqkSV5cNrfZXnxXI2xhx,0.188,2019-02-04T17:11:28Z,Step Back,"Afrojack,MC Ambush",,32
253,0.0115,https://api.spotify.com/v1/audio-analysis/7iefpa6pT7TSARrHKGe3VJ,0.621,191811,0.874,7iefpa6pT7TSARrHKGe3VJ,2.67e-06,7,0.583,-4.779,0,0.0687,126.964,4,https://api.spotify.com/v1/tracks/7iefpa6pT7TSARrHKGe3VJ,audio_features,spotify:track:7iefpa6pT7TSARrHKGe3VJ,0.555,2019-02-04T17:05:01Z,Another Life - DubVision Remix,"Afrojack,David Guetta,Ester Dean,DubVision",,23
254,0.188,https://api.spotify.com/v1/audio-analysis/0ICLbQyVK7TaGKfAdPBCFa,0.471,265307,0.551,0ICLbQyVK7TaGKfAdPBCFa,0.0,11,0.133,-6.897,1,0.0326,135.866,4,https://api.spotify.com/v1/tracks/0ICLbQyVK7TaGKfAdPBCFa,audio_features,spotify:track:0ICLbQyVK7TaGKfAdPBCFa,0.195,2019-02-04T16:56:50Z,Love's to Blame,for KING & COUNTRY,,40
255,0.0213,https://api.spotify.com/v1/audio-analysis/1UTXQrmAL4oladIwc1PWSh,0.567,202000,0.951,1UTXQrmAL4oladIwc1PWSh,0.302,8,0.101,-5.087,0,0.0388,138.03,4,https://api.spotify.com/v1/tracks/1UTXQrmAL4oladIwc1PWSh,audio_features,spotify:track:1UTXQrmAL4oladIwc1PWSh,0.267,2019-02-04T16:17:36Z,Metaphor,"Alok,Timmy Trumpet",,60
256,0.0863,https://api.spotify.com/v1/audio-analysis/7wFybC8jBH3zE139OpCtpG,0.663,202093,0.675,7wFybC8jBH3zE139OpCtpG,0.00133,2,0.117,-12.159,1,0.0359,101.004,4,https://api.spotify.com/v1/tracks/7wFybC8jBH3zE139OpCtpG,audio_features,spotify:track:7wFybC8jBH3zE139OpCtpG,0.176,2019-02-04T07:05:25Z,Lost in the Fire,"Gesaffelstein,The Weeknd",,52
257,0.164,https://api.spotify.com/v1/audio-analysis/00WvmRXTkPBZNhhRK3xfdy,0.775,214333,0.816,00WvmRXTkPBZNhhRK3xfdy,0.0,0,0.126,-5.534,1,0.0281,98.219,4,https://api.spotify.com/v1/tracks/00WvmRXTkPBZNhhRK3xfdy,audio_features,spotify:track:00WvmRXTkPBZNhhRK3xfdy,0.753,2019-02-04T04:56:51Z,As Long as You Love Me,Backstreet Boys,,56
258,0.536,https://api.spotify.com/v1/audio-analysis/2RttW7RAu5nOAfq6YFvApB,0.522,207520,0.385,2RttW7RAu5nOAfq6YFvApB,0.0,0,0.135,-7.355,1,0.0288,89.792,4,https://api.spotify.com/v1/tracks/2RttW7RAu5nOAfq6YFvApB,audio_features,spotify:track:2RttW7RAu5nOAfq6YFvApB,0.236,2019-02-02T19:22:48Z,Happier,Ed Sheeran,,81
259,0.00767,https://api.spotify.com/v1/audio-analysis/1wHZx0LgzFHyeIZkUydNXq,0.713,262693,0.526,1wHZx0LgzFHyeIZkUydNXq,0.000148,1,0.124,-5.046,1,0.032,131.05,4,https://api.spotify.com/v1/tracks/1wHZx0LgzFHyeIZkUydNXq,audio_features,spotify:track:1wHZx0LgzFHyeIZkUydNXq,0.131,2019-02-01T22:32:22Z,Antidote,Travis Scott,,72
260,0.0738,https://api.spotify.com/v1/audio-analysis/0LWkaEyQRkF0XAms8Bg1fC,0.51,268867,0.931,0LWkaEyQRkF0XAms8Bg1fC,0.0,11,0.5,-3.302,1,0.347,201.936,4,https://api.spotify.com/v1/tracks/0LWkaEyQRkF0XAms8Bg1fC,audio_features,spotify:track:0LWkaEyQRkF0XAms8Bg1fC,0.53,2019-02-01T22:26:59Z,Party Up,DMX,,67
261,0.0173,https://api.spotify.com/v1/audio-analysis/7AkLPOwjju8taQCJCaIUts,0.623,189268,0.84,7AkLPOwjju8taQCJCaIUts,0.0,9,0.363,-5.446,1,0.123,123.068,4,https://api.spotify.com/v1/tracks/7AkLPOwjju8taQCJCaIUts,audio_features,spotify:track:7AkLPOwjju8taQCJCaIUts,0.539,2019-02-01T19:59:32Z,Happy Now - R3HAB Remix,"Kygo,Sandro Cavazza,R3HAB",,65
262,0.0246,https://api.spotify.com/v1/audio-analysis/7xVLFuuYdAvcTfcP3IG3dS,0.841,283693,0.733,7xVLFuuYdAvcTfcP3IG3dS,0.0,1,0.174,-5.077,1,0.142,130.009,4,https://api.spotify.com/v1/tracks/7xVLFuuYdAvcTfcP3IG3dS,audio_features,spotify:track:7xVLFuuYdAvcTfcP3IG3dS,0.284,2019-02-01T18:31:04Z,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)","A$AP Ferg,A$AP Rocky,French Montana,Trinidad James,ScHoolboy Q",,68
263,0.00256,https://api.spotify.com/v1/audio-analysis/6WK7h2WfMmnX7zOZnfzoYo,0.731,219200,0.854,6WK7h2WfMmnX7zOZnfzoYo,1.49e-05,5,0.386,-4.635,0,0.149,150.163,4,https://api.spotify.com/v1/tracks/6WK7h2WfMmnX7zOZnfzoYo,audio_features,spotify:track:6WK7h2WfMmnX7zOZnfzoYo,0.651,2019-02-01T18:30:22Z,I Like It - Dillon Francis Remix,"Cardi B,Bad Bunny,J Balvin,Dillon Francis",,59
264,0.114,https://api.spotify.com/v1/audio-analysis/71uiOC9BjtKy1bKAqdUrxx,0.793,269667,0.867,71uiOC9BjtKy1bKAqdUrxx,0.00141,11,0.0975,-5.016,1,0.0984,128.016,4,https://api.spotify.com/v1/tracks/71uiOC9BjtKy1bKAqdUrxx,audio_features,spotify:track:71uiOC9BjtKy1bKAqdUrxx,0.856,2019-02-01T05:19:36Z,Mi Gente - Cedric Gervais Remix,"J Balvin,Willy William,Cedric Gervais",,33
265,0.00883,https://api.spotify.com/v1/audio-analysis/6Cf1Wwca5bDPYhj5npAxYR,0.546,198400,0.975,6Cf1Wwca5bDPYhj5npAxYR,0.0133,5,0.0895,-2.78,0,0.122,150.013,4,https://api.spotify.com/v1/tracks/6Cf1Wwca5bDPYhj5npAxYR,audio_features,spotify:track:6Cf1Wwca5bDPYhj5npAxYR,0.0995,2019-02-01T04:49:07Z,It's Time (feat. Bruce Buffer),"Steve Aoki,Laidback Luke,Bruce Buffer",,45
266,0.0046,https://api.spotify.com/v1/audio-analysis/7eYg8jUX2m0yJqP8o3kL5O,0.703,255000,0.778,7eYg8jUX2m0yJqP8o3kL5O,0.000111,0,0.0803,-4.957,0,0.0403,128.008,4,https://api.spotify.com/v1/tracks/7eYg8jUX2m0yJqP8o3kL5O,audio_features,spotify:track:7eYg8jUX2m0yJqP8o3kL5O,0.342,2019-02-01T04:46:56Z,Feeling of Falling - Steve Aoki Remix,"Cheat Codes,Kim Petras,Steve Aoki",,33
267,0.176,https://api.spotify.com/v1/audio-analysis/7COXchtUOMd6uIT6HvmRaI,0.599,162583,0.733,7COXchtUOMd6uIT6HvmRaI,0.0,11,0.242,-7.058,1,0.203,102.211,4,https://api.spotify.com/v1/tracks/7COXchtUOMd6uIT6HvmRaI,audio_features,spotify:track:7COXchtUOMd6uIT6HvmRaI,0.534,2019-02-01T01:07:27Z,i'm so tired...,"Lauv,Troye Sivan",,86
268,0.000428,https://api.spotify.com/v1/audio-analysis/1zZ8DfrLf4fQgARxIKOs20,0.607,207693,0.942,1zZ8DfrLf4fQgARxIKOs20,4.53e-05,10,0.111,-3.876,0,0.0857,150.074,4,https://api.spotify.com/v1/tracks/1zZ8DfrLf4fQgARxIKOs20,audio_features,spotify:track:1zZ8DfrLf4fQgARxIKOs20,0.164,2019-01-31T21:32:27Z,This Feeling - Afrojack & Disto Remix,"The Chainsmokers,Kelsea Ballerini,Afrojack,DISTO",,58
269,0.000841,https://api.spotify.com/v1/audio-analysis/1IKkETDWIYawx8zgRaQwPL,0.273,190870,0.896,1IKkETDWIYawx8zgRaQwPL,0.357,1,0.305,-4.705,1,0.0913,137.992,4,https://api.spotify.com/v1/tracks/1IKkETDWIYawx8zgRaQwPL,audio_features,spotify:track:1IKkETDWIYawx8zgRaQwPL,0.0631,2019-01-31T21:31:20Z,The Prophecy,"Timmy Trumpet,Maddix",,57
270,0.148,https://api.spotify.com/v1/audio-analysis/1Cq23W4ZxHTY8QbP40qjEc,0.728,194360,0.794,1Cq23W4ZxHTY8QbP40qjEc,0.0,1,0.0688,-3.992,1,0.0635,112.071,4,https://api.spotify.com/v1/tracks/1Cq23W4ZxHTY8QbP40qjEc,audio_features,spotify:track:1Cq23W4ZxHTY8QbP40qjEc,0.523,2019-01-29T13:48:18Z,All I Wanna Do,Martin Jensen,,58
271,0.0523,https://api.spotify.com/v1/audio-analysis/2RpKh7kXSdO8NLrW9VQ46p,0.542,210000,0.879,2RpKh7kXSdO8NLrW9VQ46p,0.0,6,0.171,-1.427,0,0.0921,159.888,4,https://api.spotify.com/v1/tracks/2RpKh7kXSdO8NLrW9VQ46p,audio_features,spotify:track:2RpKh7kXSdO8NLrW9VQ46p,0.118,2019-01-29T13:43:34Z,Take Ü There (feat. Kiesza),"Jack Ü,Skrillex,Diplo,Kiesza",,58
272,0.0118,https://api.spotify.com/v1/audio-analysis/4gwF1NiLbZl2uKJDS3AX9O,0.814,173077,0.951,4gwF1NiLbZl2uKJDS3AX9O,0.0,11,0.628,-1.981,1,0.0715,104.003,4,https://api.spotify.com/v1/tracks/4gwF1NiLbZl2uKJDS3AX9O,audio_features,spotify:track:4gwF1NiLbZl2uKJDS3AX9O,0.264,2019-01-29T13:37:09Z,Beats Knockin (feat. Fly Boi Keno),"Jack Ü,Skrillex,Diplo,Fly Boi Keno",,53
273,0.016,https://api.spotify.com/v1/audio-analysis/2vMeBPjULSBy2kY2f9ocAj,0.685,168000,0.902,2vMeBPjULSBy2kY2f9ocAj,5.01e-06,5,0.147,-2.778,0,0.0429,104.979,4,https://api.spotify.com/v1/tracks/2vMeBPjULSBy2kY2f9ocAj,audio_features,spotify:track:2vMeBPjULSBy2kY2f9ocAj,0.472,2019-01-26T17:31:04Z,Distance,"Nicky Romero,Olivia Holt",,35
274,0.0317,https://api.spotify.com/v1/audio-analysis/2OJHp1sfuZCddt9m2n6k9C,0.548,170625,0.904,2OJHp1sfuZCddt9m2n6k9C,0.0,5,0.399,-4.712,0,0.129,128.11,4,https://api.spotify.com/v1/tracks/2OJHp1sfuZCddt9m2n6k9C,audio_features,spotify:track:2OJHp1sfuZCddt9m2n6k9C,0.373,2019-01-26T17:30:18Z,There For You,Jac & Harri,,12
275,0.00918,https://api.spotify.com/v1/audio-analysis/2uO3KjyA2RcBBZorC0HzaL,0.682,182000,0.946,2uO3KjyA2RcBBZorC0HzaL,0.712,11,0.14,-3.242,1,0.0585,127.994,4,https://api.spotify.com/v1/tracks/2uO3KjyA2RcBBZorC0HzaL,audio_features,spotify:track:2uO3KjyA2RcBBZorC0HzaL,0.621,2019-01-26T00:38:30Z,Pulverturm - Tiësto's Big Room Remix,"Niels Van Gogh,Tiësto",,2
276,0.00968,https://api.spotify.com/v1/audio-analysis/7MBUdJlpkl7Ij5ux9S2xUV,0.759,198095,0.881,7MBUdJlpkl7Ij5ux9S2xUV,0.114,2,0.0131,-5.475,1,0.196,125.939,4,https://api.spotify.com/v1/tracks/7MBUdJlpkl7Ij5ux9S2xUV,audio_features,spotify:track:7MBUdJlpkl7Ij5ux9S2xUV,0.217,2019-01-26T00:37:40Z,Whisper,Seth Hills,,42
277,0.179,https://api.spotify.com/v1/audio-analysis/0o9bHFc8Lt5tZFvTjNZTNf,0.651,167912,0.617,0o9bHFc8Lt5tZFvTjNZTNf,0.0,8,0.113,-6.077,1,0.0309,121.977,4,https://api.spotify.com/v1/tracks/0o9bHFc8Lt5tZFvTjNZTNf,audio_features,spotify:track:0o9bHFc8Lt5tZFvTjNZTNf,0.591,2019-01-25T01:38:14Z,Forever Young,"John De Sohn,LIAMOO",,67
278,0.128,https://api.spotify.com/v1/audio-analysis/2F83FxNVkK6PPMHuYnwyVc,0.743,172933,0.529,2F83FxNVkK6PPMHuYnwyVc,0.0,7,0.181,-6.187,0,0.0505,102.048,4,https://api.spotify.com/v1/tracks/2F83FxNVkK6PPMHuYnwyVc,audio_features,spotify:track:2F83FxNVkK6PPMHuYnwyVc,0.438,2019-01-25T01:32:45Z,Let It Be Me (feat. Ava Max),"David Guetta,Ava Max",,68
279,0.0282,https://api.spotify.com/v1/audio-analysis/3oZoXyU0SkDldgS7AcN4y4,0.674,212773,0.932,3oZoXyU0SkDldgS7AcN4y4,0.71,11,0.684,-4.424,0,0.0859,101.033,4,https://api.spotify.com/v1/tracks/3oZoXyU0SkDldgS7AcN4y4,audio_features,spotify:track:3oZoXyU0SkDldgS7AcN4y4,0.728,2019-01-24T21:32:21Z,Get Low,"Dillon Francis,DJ Snake",,60
280,0.0367,https://api.spotify.com/v1/audio-analysis/6wiQ1tAGxUsnbJXyjgXLel,0.331,182344,0.919,6wiQ1tAGxUsnbJXyjgXLel,0.000759,3,0.124,-4.707,0,0.452,191.112,3,https://api.spotify.com/v1/tracks/6wiQ1tAGxUsnbJXyjgXLel,audio_features,spotify:track:6wiQ1tAGxUsnbJXyjgXLel,0.389,2019-01-24T15:40:06Z,Dharma,"Headhunterz,KSHMR",,51
281,0.0195,https://api.spotify.com/v1/audio-analysis/5NHn7UwIgpLQls7LhwF955,0.556,188652,0.817,5NHn7UwIgpLQls7LhwF955,2.45e-05,9,0.266,-4.442,0,0.0737,109.999,4,https://api.spotify.com/v1/tracks/5NHn7UwIgpLQls7LhwF955,audio_features,spotify:track:5NHn7UwIgpLQls7LhwF955,0.423,2019-01-24T15:38:52Z,House Of Cards (feat. Sidnie Tipton),"KSHMR,Sidnie Tipton",,46
282,0.00301,https://api.spotify.com/v1/audio-analysis/6G7zxqKAXgLtjQS7FZeCxI,0.312,189525,0.937,6G7zxqKAXgLtjQS7FZeCxI,0.182,8,0.288,-3.994,0,0.0504,137.993,4,https://api.spotify.com/v1/tracks/6G7zxqKAXgLtjQS7FZeCxI,audio_features,spotify:track:6G7zxqKAXgLtjQS7FZeCxI,0.257,2019-01-24T15:35:35Z,Neverland,"KSHMR,7 Skies",,59
283,0.0271,https://api.spotify.com/v1/audio-analysis/34KQF8skhr9S0b2Y6N7RIq,0.572,219535,0.786,34KQF8skhr9S0b2Y6N7RIq,0.0,7,0.713,-4.497,1,0.0334,129.002,4,https://api.spotify.com/v1/tracks/34KQF8skhr9S0b2Y6N7RIq,audio_features,spotify:track:34KQF8skhr9S0b2Y6N7RIq,0.224,2019-01-23T17:38:36Z,Young Again (feat. Chris Jones),"Hardwell,Chris Jones",,46
284,0.152,https://api.spotify.com/v1/audio-analysis/5CYJB5Md92kvcrZ4lJDALY,0.651,240893,0.898,5CYJB5Md92kvcrZ4lJDALY,0.0,11,0.11,-4.942,1,0.0391,126.05,4,https://api.spotify.com/v1/tracks/5CYJB5Md92kvcrZ4lJDALY,audio_features,spotify:track:5CYJB5Md92kvcrZ4lJDALY,0.599,2019-01-22T23:44:31Z,The Spark,"Afrojack,Spree Wilson",,55
285,0.488,https://api.spotify.com/v1/audio-analysis/4BiiOzZCrXEzHRLYcYFiD5,0.773,180120,0.699,4BiiOzZCrXEzHRLYcYFiD5,3.6e-06,1,0.0814,-5.982,0,0.0958,104.941,4,https://api.spotify.com/v1/tracks/4BiiOzZCrXEzHRLYcYFiD5,audio_features,spotify:track:4BiiOzZCrXEzHRLYcYFiD5,0.513,2019-01-21T01:12:51Z,Hope,"The Chainsmokers,Winona Oak",,75
286,0.0114,https://api.spotify.com/v1/audio-analysis/7qxs2lsb3jRLlqFBrnl6bC,0.616,153755,0.922,7qxs2lsb3jRLlqFBrnl6bC,0.00523,6,0.244,-3.046,0,0.111,128.027,4,https://api.spotify.com/v1/tracks/7qxs2lsb3jRLlqFBrnl6bC,audio_features,spotify:track:7qxs2lsb3jRLlqFBrnl6bC,0.272,2019-01-20T01:11:56Z,I'm Odd,LOOPERS,,45
287,0.309,https://api.spotify.com/v1/audio-analysis/7IMGshuSNOXHgmboboPpIH,0.701,173040,0.816,7IMGshuSNOXHgmboboPpIH,7.79e-05,8,0.153,-5.95,1,0.0608,125.068,4,https://api.spotify.com/v1/tracks/7IMGshuSNOXHgmboboPpIH,audio_features,spotify:track:7IMGshuSNOXHgmboboPpIH,0.316,2019-01-18T18:25:35Z,BAD!,R3HAB,,66
288,0.113,https://api.spotify.com/v1/audio-analysis/7gq9Mo03Zr417T2C5sgR03,0.597,173571,0.785,7gq9Mo03Zr417T2C5sgR03,0.0,4,0.336,-3.219,0,0.04,126.002,4,https://api.spotify.com/v1/tracks/7gq9Mo03Zr417T2C5sgR03,audio_features,spotify:track:7gq9Mo03Zr417T2C5sgR03,0.575,2019-01-18T18:25:18Z,Don’t Tell Me,"Matisse & Sadko,Aspyer,Matluck",,61
289,0.689,https://api.spotify.com/v1/audio-analysis/22BH3uRUvvq6W4fCOBMsc8,0.736,224981,0.515,22BH3uRUvvq6W4fCOBMsc8,0.0,4,0.125,-8.542,0,0.0318,131.483,4,https://api.spotify.com/v1/tracks/22BH3uRUvvq6W4fCOBMsc8,audio_features,spotify:track:22BH3uRUvvq6W4fCOBMsc8,0.501,2019-01-18T09:44:02Z,大城小愛,Leehom Wang,,39
